,NO2,temp,ws,wd,Volume,Lockdown,hour,day_of_week,month,day,Mon,Tue,Wed,Thu,Fri,Sat,Sun,Jan,Feb,Mar,Apr,May,June,July,Aug,Sep,Oct,Nov,Dec,wd_1,wd_2,wd_3,wd_4
2018-01-17 18:00:00,31.772709999999996,3.5,8.1,252.3,515,0,18,2,1,17,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-17 19:00:00,21.65145,3.3,5.9,232.5,304,0,19,2,1,17,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-17 20:00:00,13.9251,3.1,6.5,207.3,208,0,20,2,1,17,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-17 21:00:00,9.429160000000001,3.0,7.4,194.6,170,0,21,2,1,17,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-17 22:00:00,10.45135,3.1,9.1,187.8,126,0,22,2,1,17,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-17 23:00:00,7.081180000000001,5.3,8.5,214.8,60,0,23,2,1,17,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-18 00:00:00,4.7563699999999995,6.9,8.8,241.4,37,0,0,3,1,18,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-18 01:00:00,5.33777,7.6,11.9,260.3,22,0,1,3,1,18,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-18 02:00:00,5.71019,7.0,13.7,273.8,26,0,2,3,1,18,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-01-18 03:00:00,4.196619999999999,5.9,13.0,294.6,30,0,3,3,1,18,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-01-18 04:00:00,6.0023800000000005,2.9,10.6,318.6,74,0,4,3,1,18,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-01-18 05:00:00,8.48902,2.8,7.0,323.3,134,0,5,3,1,18,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-01-18 06:00:00,13.3188,3.2,4.1,316.4,262,0,6,3,1,18,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-01-18 07:00:00,39.912409999999994,2.9,2.4,322.0,562,0,7,3,1,18,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-01-18 08:00:00,59.43167,3.3,2.4,216.8,648,0,8,3,1,18,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-18 09:00:00,71.07079,3.4,6.0,267.8,478,0,9,3,1,18,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-18 10:00:00,51.38133,3.5,5.0,268.7,441,0,10,3,1,18,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-18 11:00:00,40.89242,3.6,4.7,269.2,443,0,11,3,1,18,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-18 12:00:00,51.01104,4.1,5.1,280.6,523,0,12,3,1,18,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-01-18 13:00:00,56.24474,3.6,3.8,271.8,477,0,13,3,1,18,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-01-18 14:00:00,40.02089,3.0,4.1,263.6,529,0,14,3,1,18,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-18 15:00:00,39.169259999999994,2.4,4.8,259.5,555,0,15,3,1,18,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-18 16:00:00,69.63754,1.9,4.5,254.9,641,0,16,3,1,18,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-18 17:00:00,61.89819,1.7,4.9,259.6,715,0,17,3,1,18,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-18 18:00:00,44.89352,1.3,4.7,256.9,498,0,18,3,1,18,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-18 19:00:00,23.934910000000002,1.4,5.1,265.0,356,0,19,3,1,18,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-18 20:00:00,19.22748,1.2,4.4,264.3,277,0,20,3,1,18,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-18 21:00:00,36.91344,0.9,3.9,254.9,158,0,21,3,1,18,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-18 22:00:00,31.09083,0.6,3.9,233.2,141,0,22,3,1,18,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-18 23:00:00,17.86157,0.4,4.5,229.0,49,0,23,3,1,18,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-19 00:00:00,24.59575,0.3,4.0,233.5,37,0,0,4,1,19,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-19 01:00:00,12.56156,0.3,5.0,228.9,16,0,1,4,1,19,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-19 02:00:00,15.66955,0.1,5.1,231.3,10,0,2,4,1,19,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-19 03:00:00,14.78865,-0.1,4.5,228.7,38,0,3,4,1,19,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-19 04:00:00,17.969479999999997,-0.3,4.3,228.5,51,0,4,4,1,19,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-19 05:00:00,19.251920000000002,-0.4,4.4,230.4,125,0,5,4,1,19,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-19 06:00:00,32.84405,0.2,5.4,238.3,200,0,6,4,1,19,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-19 07:00:00,38.93952,0.5,5.5,240.5,530,0,7,4,1,19,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-19 08:00:00,55.62331,1.2,6.2,246.0,726,0,8,4,1,19,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-19 09:00:00,46.29934,0.9,6.0,236.9,508,0,9,4,1,19,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-19 10:00:00,36.6687,1.7,6.6,237.2,456,0,10,4,1,19,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-19 11:00:00,29.705070000000003,2.5,6.6,249.0,465,0,11,4,1,19,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-19 12:00:00,54.223859999999995,2.8,6.9,252.6,551,0,12,4,1,19,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-19 13:00:00,39.06785,3.0,7.3,263.7,532,0,13,4,1,19,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-19 14:00:00,49.30215,2.9,5.5,260.5,546,0,14,4,1,19,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-19 15:00:00,51.60309,2.5,6.7,269.5,661,0,15,4,1,19,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-19 16:00:00,58.68201,2.8,6.8,267.5,629,0,16,4,1,19,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-19 17:00:00,56.93711,2.5,8.2,260.7,715,0,17,4,1,19,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-19 18:00:00,46.47994,2.4,7.9,265.4,421,0,18,4,1,19,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-19 19:00:00,28.29396,2.1,6.4,262.4,352,0,19,4,1,19,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-19 20:00:00,30.789309999999997,1.7,5.7,259.1,222,0,20,4,1,19,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-19 21:00:00,21.3003,1.5,5.6,252.8,128,0,21,4,1,19,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-19 22:00:00,30.635640000000002,1.2,4.7,242.9,123,0,22,4,1,19,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-19 23:00:00,36.446509999999996,1.7,4.5,239.8,82,0,23,4,1,19,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-20 00:00:00,27.57333,0.3,3.8,209.1,77,0,0,5,1,20,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-20 01:00:00,28.19057,-0.1,4.5,202.3,36,0,1,5,1,20,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-20 02:00:00,16.51332,-0.5,4.9,211.4,38,0,2,5,1,20,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-20 03:00:00,15.72535,-0.9,4.1,204.2,34,0,3,5,1,20,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-20 04:00:00,28.091929999999998,-0.9,4.6,178.3,68,0,4,5,1,20,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018-01-20 05:00:00,18.854,-0.6,4.3,167.2,94,0,5,5,1,20,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018-01-20 06:00:00,19.68366,-0.1,4.0,168.8,94,0,6,5,1,20,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018-01-20 07:00:00,15.92436,0.5,3.7,176.7,147,0,7,5,1,20,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018-01-20 08:00:00,28.530409999999996,1.0,3.1,181.6,207,0,8,5,1,20,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-20 09:00:00,31.09236,1.3,3.0,193.5,312,0,9,5,1,20,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-20 10:00:00,44.75056,1.7,2.3,192.6,370,0,10,5,1,20,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-20 11:00:00,40.33971,2.1,1.4,209.8,442,0,11,5,1,20,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-20 12:00:00,39.41281,2.3,2.0,206.8,516,0,12,5,1,20,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-20 13:00:00,38.5538,2.6,2.0,207.6,551,0,13,5,1,20,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-20 14:00:00,51.56755,2.5,1.5,228.6,475,0,14,5,1,20,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-20 15:00:00,68.55753,2.3,1.5,237.6,466,0,15,5,1,20,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-20 16:00:00,72.57075999999999,1.9,2.0,267.9,378,0,16,5,1,20,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-20 17:00:00,78.38589,1.5,1.2,260.4,358,0,17,5,1,20,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-20 18:00:00,81.15899999999999,1.6,0.1,268.4,264,0,18,5,1,20,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-20 19:00:00,69.90349,1.8,1.1,67.0,262,0,19,5,1,20,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-01-20 20:00:00,59.90857,1.8,0.6,122.2,226,0,20,5,1,20,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018-01-20 21:00:00,48.800309999999996,0.9,1.5,153.7,202,0,21,5,1,20,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018-01-20 22:00:00,53.78055,-0.1,1.9,130.5,116,0,22,5,1,20,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018-01-20 23:00:00,51.27463,-0.9,2.0,137.1,121,0,23,5,1,20,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018-01-21 00:00:00,47.44293,-0.7,2.3,158.5,89,0,0,6,1,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018-01-21 01:00:00,35.17706,-0.4,2.2,143.7,50,0,1,6,1,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018-01-21 02:00:00,32.30317,0.1,2.3,180.2,40,0,2,6,1,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-21 03:00:00,30.67203,0.4,2.7,163.7,50,0,3,6,1,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018-01-21 04:00:00,21.44366,0.8,3.0,173.8,34,0,4,6,1,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018-01-21 05:00:00,22.81435,1.2,3.3,181.7,50,0,5,6,1,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-21 06:00:00,22.41807,1.4,3.8,189.5,106,0,6,6,1,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-21 07:00:00,18.75481,1.4,3.8,174.5,106,0,7,6,1,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018-01-21 08:00:00,21.24847,1.4,4.2,164.4,138,0,8,6,1,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018-01-21 09:00:00,15.829429999999999,1.5,5.5,158.2,192,0,9,6,1,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018-01-21 10:00:00,20.08229,1.8,7.1,162.3,306,0,10,6,1,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018-01-21 11:00:00,16.760939999999998,2.0,8.7,163.0,415,0,11,6,1,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018-01-21 12:00:00,15.24976,2.0,10.2,162.4,433,0,12,6,1,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018-01-21 13:00:00,16.36962,2.2,9.1,165.5,447,0,13,6,1,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018-01-21 14:00:00,21.54995,1.9,9.2,165.3,410,0,14,6,1,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018-01-21 15:00:00,24.67239,2.8,8.7,162.5,351,0,15,6,1,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018-01-21 16:00:00,31.75801,3.2,8.1,165.8,343,0,16,6,1,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018-01-21 17:00:00,33.14329,3.8,7.9,175.1,305,0,17,6,1,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018-01-21 18:00:00,27.27109,5.0,6.6,190.4,278,0,18,6,1,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-21 19:00:00,31.38284,5.8,6.0,205.5,200,0,19,6,1,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-21 20:00:00,27.47529,6.6,5.5,236.2,187,0,20,6,1,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-21 21:00:00,28.794690000000003,6.6,4.3,242.0,123,0,21,6,1,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-21 22:00:00,14.45471,6.7,4.7,254.9,94,0,22,6,1,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-21 23:00:00,12.93856,6.8,5.6,267.3,55,0,23,6,1,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-22 00:00:00,12.24012,3.9,3.3,232.4,37,0,0,0,1,22,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-22 01:00:00,12.373460000000001,3.9,5.0,257.7,18,0,1,0,1,22,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-22 02:00:00,16.50774,4.4,6.9,270.2,16,0,2,0,1,22,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-01-22 03:00:00,19.68166,3.8,3.5,254.1,36,0,3,0,1,22,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-22 04:00:00,32.73693,3.8,4.5,246.2,78,0,4,0,1,22,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-22 05:00:00,43.79065,3.8,4.7,249.3,142,0,5,0,1,22,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-22 06:00:00,45.27827,4.0,5.3,258.9,226,0,6,0,1,22,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-22 07:00:00,76.70555,4.1,5.2,260.8,556,0,7,0,1,22,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-22 08:00:00,77.85003,4.2,5.4,260.5,707,0,8,0,1,22,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-22 09:00:00,58.62445,4.5,5.5,261.5,542,0,9,0,1,22,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-22 10:00:00,45.54142,5.0,5.6,263.9,427,0,10,0,1,22,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-22 11:00:00,32.52451,5.6,5.4,264.2,410,0,11,0,1,22,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-22 12:00:00,35.461240000000004,6.0,5.3,266.0,510,0,12,0,1,22,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-22 13:00:00,24.83579,6.3,5.5,267.6,421,0,13,0,1,22,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-22 14:00:00,31.54918,5.8,5.3,263.0,487,0,14,0,1,22,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-22 15:00:00,38.98878,5.3,5.1,255.7,506,0,15,0,1,22,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-22 16:00:00,56.660790000000006,4.4,4.7,251.5,613,0,16,0,1,22,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-22 17:00:00,71.73374,3.9,4.2,238.7,631,0,17,0,1,22,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-22 18:00:00,51.953,3.6,4.1,224.8,468,0,18,0,1,22,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-22 19:00:00,35.33885,4.6,4.3,217.5,312,0,19,0,1,22,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-22 20:00:00,23.5658,4.9,4.2,206.6,186,0,20,0,1,22,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-22 21:00:00,21.20585,4.7,4.2,204.9,136,0,21,0,1,22,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-22 22:00:00,19.88914,3.5,4.2,204.7,94,0,22,0,1,22,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-22 23:00:00,15.78035,2.8,5.3,185.4,53,0,23,0,1,22,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-23 00:00:00,8.20903,3.3,5.2,192.8,23,0,0,1,1,23,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-23 01:00:00,8.407,3.8,6.3,189.4,10,0,1,1,1,23,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-23 02:00:00,5.76846,4.1,7.2,189.7,27,0,2,1,1,23,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-23 03:00:00,6.25671,4.6,7.6,190.0,39,0,3,1,1,23,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-23 04:00:00,6.5488,5.4,7.5,189.6,84,0,4,1,1,23,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-23 05:00:00,8.358460000000001,6.3,8.3,191.1,114,0,5,1,1,23,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-23 06:00:00,9.29071,7.4,8.6,194.8,258,0,6,1,1,23,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-23 07:00:00,13.253229999999999,8.1,7.7,202.4,566,0,7,1,1,23,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-23 08:00:00,15.94403,9.1,7.7,206.7,685,0,8,1,1,23,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-23 09:00:00,16.23869,9.5,6.9,205.7,525,0,9,1,1,23,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-23 10:00:00,11.788210000000001,10.0,7.4,212.3,419,0,10,1,1,23,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-23 11:00:00,12.09003,10.0,7.8,214.5,430,0,11,1,1,23,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-23 12:00:00,11.84333,10.0,7.8,215.0,434,0,12,1,1,23,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-23 13:00:00,11.05384,9.9,8.0,212.5,419,0,13,1,1,23,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-23 14:00:00,13.89969,9.8,7.9,212.2,499,0,14,1,1,23,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-23 15:00:00,17.812820000000002,9.2,7.3,208.9,607,0,15,1,1,23,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-23 16:00:00,24.86705,9.0,7.5,202.4,636,0,16,1,1,23,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-23 17:00:00,20.89765,8.6,7.6,203.5,682,0,17,1,1,23,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-23 18:00:00,15.458070000000001,8.3,7.1,201.3,464,0,18,1,1,23,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-23 19:00:00,18.77185,8.0,6.9,195.7,328,0,19,1,1,23,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-23 20:00:00,18.62051,7.7,6.8,192.2,210,0,20,1,1,23,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-23 21:00:00,11.43985,7.5,6.8,187.4,148,0,21,1,1,23,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-23 22:00:00,11.63229,7.5,7.9,189.8,148,0,22,1,1,23,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-23 23:00:00,7.1866699999999994,7.6,8.9,189.8,44,0,23,1,1,23,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-24 00:00:00,6.52051,8.6,10.0,196.3,33,0,0,2,1,24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-24 01:00:00,3.1951400000000003,9.2,11.6,202.8,10,0,1,2,1,24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-24 02:00:00,4.49913,9.6,11.6,202.9,18,0,2,2,1,24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-24 03:00:00,3.8628699999999996,10.2,12.6,213.6,22,0,3,2,1,24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-24 04:00:00,3.4721599999999997,10.6,13.5,218.4,80,0,4,2,1,24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-24 05:00:00,3.08338,10.9,14.1,218.7,124,0,5,2,1,24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
